Data Type,Index,Index.1,Index.2,Index.3,Index.4,Index.5,Index.6,Index.7,Index.8,Index.9,USD,USD.1,USD.2,USD.3,USD.4,USD.5,USD.6,USD.7,USD.8,USD.9,USD.10,USD.11,USD.12,USD.13,USD.14,USD.15,USD.16,USD.17,USD.18,USD.19,USD.20,USD.21,USD.22,USD.23,USD.24,USD.25,USD.26,USD.27,USD.28,USD.29,USD.30,USD.31,USD.32,USD.33,USD.34,USD.35,USD.36,USD.37,USD.38,USD.39,USD.40,USD.41,USD.42,USD.43,USD.44,USD.45,USD.46,USD.47,USD.48,USD.49,USD.50,USD.51,USD.52
2012M8,185.68543342068025,170.1277113431406,185.13844208149996,186.92016144720682,168.6915172252905,154.9656501948714,130.69942700902794,172.49342933968543,194.78724055409813,198.4153015287812,1843.3272727272727,954.8402594282969,258.6434623188405,183.1304347826087,97.5,2512.2603534323775,175.9669565217392,113.01391304347825,1221.6665478260868,7510.431818181818,84.39772727272728,1755.7397391304344,1515.533825751216,86,107.79545454545455,88.5173414060305,1897.7727272727273,141.433,354.707675846845,332.16930803571427,11.4,18.39,2.8381391304347825,15703.988636363636,105.2804347826087,113.34,108.3908695652174,94.11043478260869,3080.9627180936886,970.38912808462,930.6144363408469,86.37869565217392,95.01785714285714,582.8695652173913,126.69281953784498,4.737879986162335,856.65825,291.363,9.700328,585.7538521603911,1188.5106419999997,622.913549771739,26.128205704778857,20.561304347826084,28.831304347826084,1549.8581521739147,353.17715942029014,18675.55681818182,49.25,315.3804763043478,1133.902175,1212.8868833333333,1816.3181818181818
2012M9,187.09500726264872,171.0546941051102,181.82765981401718,182.9030657191949,171.90066432145505,160.17312093763994,132.83559334886198,179.91933946829693,196.47914691959184,200.47757790586036,2064.12,966.8508287292818,254.67953958333337,180.25,95.3142857142857,2620.2828933676205,179.60315789473688,110.86526315789476,1267.8982449999999,8087.7425,84.15,1716.0529666666655,1588.5608108108083,86,99.47000000000001,88.5173414060305,2177.675,175.495,353.343062878255,320.723932137218,11.38,18.76,2.852105263157895,17287.9625,106.31766666666665,113.38250000000002,110.9645,94.60599999999998,3728.484285015705,1000.894425,879.5339801383161,68.76842105263158,95.64583333333333,590.5,137.82193756747196,4.585179909938061,878.19665,299.63,9.700328,559.5564275098947,1213.295212105263,615.18139725,26.802571167533824,20.206315789473685,25.763157894736842,1582.8484375,358.2318666666668,20771.2625,47.725,316.5650601666667,1054.2962333333335,1149.4904,2009.85
2012M10,183.2769780211141,170.04529211691363,178.10083540476205,179.3392037028251,166.6695456435514,161.90853701539385,132.14966314579266,183.40372251624441,191.01797329984197,195.0592871676312,1974.304347826087,959.0439586836416,250.0366577898551,181.54347826086956,87.6964285714286,2463.536056960205,172.374090909091,109.88909090909088,1216.4926695652173,8062.032608695652,81.95217391304348,1694.5889275362265,1637.412288064462,86,113.94782608695652,88.5173414060305,2141.967391304348,152.148,350.233129411097,321.63313068609017,11.57,17.27,3.3191304347826094,17168.739130434784,103.38898550724636,111.97347826086956,108.67608695652174,89.51739130434781,3753.7836263418217,980.848511021961,768.0906416017122,79.71521739130436,95.83928571428571,584.7391304347826,145.329106397227,4.516217313172691,873.3625,289.061,9.810559,519.9075256904348,1119.9182040869566,565.5254818043477,26.74376360675639,20.38869565217392,24.154347826086966,1483.1596920289844,368.16139130434783,21233.695652173912,44.611111111111114,318.38387166666666,1078.6767285714284,1204.7628499999998,1903.9586956521741
2012M11,180.7399039136546,168.67219616284555,176.44383843955222,178.0394485525764,161.7148748699688,160.82220421536647,131.33450312616802,182.12151841937026,187.7999315926993,190.9337950086758,1948.8295454545455,937.3430436966348,249.0636041666667,192.02272727272728,92.025,2478.1594191040713,160.64250000000007,102.941,1199.9562181818185,7711.227272727273,80.87272727272729,1902.05648484848,1675.8906633906624,86,120.34545454545454,88.5173414060305,2181.965909090909,166.116,353.034994446385,321.5398901785715,11.64,16.83,3.539500000000001,16335.363636363636,101.16575757575757,109.7118181818182,107.0959090909091,86.68954545454547,3574.6689096872465,846.83615,743.1297750311903,77.89761904761906,96.63636363636364,590.7272727272727,134.90501116486547,4.7202379531101935,870.04914772727,284.112,10.251483,490.5967712691904,1071.7602657142857,533.028608,26.549182702687993,19.31333333333333,22.70809523809524,1483.029166666667,368.11466666666655,20713.06818181818,41.5,319.39869674603176,1106.5872857142854,1259.30153,1912.3977272727273
2012M12,182.55927356110058,172.4665243477785,177.33175333399245,179.47943015062103,157.5067012531891,167.55224664370917,132.67951147966505,192.74123445816,188.4638819817788,190.8097614254697,2086.7631578947367,945.8037358589844,248.21659107142858,195.61904761904762,99.5142857142857,2431.822217907743,154.22375000000005,102.29937500000001,1191.0807471428573,7966.486842105263,83.3736842105263,2190.0774920634894,1863.8968560397168,86,128.87368421052633,91.39432226805566,2279.8026315789475,149.292,354.800169418617,308.7193203947368,11.64,17.52,3.3400000000000003,17448.5,101.16666666666664,109.64,105.66857142857143,88.19142857142857,3410.618863024629,758.087,713.9361223295128,80.21666666666665,97.64583333333333,565.5238095238095,141.0537870472009,5.501253261459709,879.937535714286,276.508,10.6556633333333,489.68526479785,1088.7846562999998,534.7907746125,26.84496036665249,19.202,22.5645,1510.9056547619036,351.4356825396826,22880.894736842107,43.666666666666664,302.8548378070175,1207.9547,1354.798,2040.4289473684207
2013M1,187.58019171884033,176.04077186191373,178.51059788490682,181.05634694242167,155.01096923541786,173.54604633262892,133.68124656785508,202.34086127263265,194.33115265295461,197.90922955410863,2037.6068181818182,933.8217631515734,236.95671123188407,195.3913043478261,99.3964285714285,2275.4335603014015,158.27285714285722,105.787619047619,1208.0832,8053.738636363636,85.50681818181819,2088.6006086956477,1985.4087628000675,86,150.4909090909091,94.62619864592216,2334.465909090909,152.619,334.124293690008,303.2852241496598,11.39,17.79,3.3271428571428565,17494.06818181818,105.04144927536234,112.9286956521739,107.54304347826088,94.65260869565215,3964.519057372802,750.025703067452,776.5406027940267,82.78952380952383,99.11538461538461,573.3913043478261,149.8506029899195,6.253089631475454,870.593663043479,275.587,10.8577535,456.8135541684286,1122.8339623809525,526.0473049999999,26.549871587847342,18.845714285714287,22.593809523809526,1506.7847826086959,338.86504347826104,24598.897727272728,42.75,288.0703466666667,1238.2248833333333,1388.6315333333332,2031.409090909091
2013M2,190.74234645511947,177.16902314815138,179.29077769617308,182.27607229460753,151.73373539247615,175.02587817010485,133.2712668926417,205.18572624963193,198.683211466322,202.93972189906972,2053.5950000000003,925.4143646408841,240.510263125,194.275,101.721428571429,2197.700317615914,152.99842105263164,109.69789473684212,1217.6422949999999,8060.925,89.71,1882.5992500000025,1923.4980694980702,86,154.63888888888889,98.35260156225613,2365.7875,156.009,319.685835974535,302.50420068277316,11.36,17.72,3.333168421052632,17690.1,107.657,116.455,111.22100000000003,95.29499999999999,4085.53270097,819.577416435653,792.3802546701903,83.07631578947368,100.16666666666667,574.0666666666667,144.5096610249789,6.565462294664604,842.8847375,279.083,11.464024,469.15529681294737,1131.9795438947367,536.3758301447368,25.743963468582,18.207894736842103,21.845263157894735,1512.5996874999996,320.90373333333355,24211.7375,43.40625,279.02221875,1236.19845,1374.5907625,2128.6875
2013M3,183.71764298101027,171.90478437075777,177.50571018570824,180.49454814565382,149.9159593636922,166.24739292370555,132.4823471963273,190.6362835966181,190.628575071774,193.34813932793986,1911.2824999999998,938.5687976848196,240.78037281746032,191.78571428571428,97.4785714285714,2153.35740928925,153.0115789473685,112.66842105263159,1162.422715238095,7652.375,94.44749999999999,1783.9820634920584,2366.5995587424154,86,139.87,98.35260156225613,2173.35,164.078,313.784018291396,309.4911445958646,11.36,18.31,3.813494736842106,16731.7,102.61349206349206,109.24,105.48238095238094,93.11809523809524,3964.5888337354236,908.096374236979,771.87090169633,73.35666666666667,101.46153846153847,564.5238095238095,135.04821692627303,6.533299871041057,822.004035714286,280.658,11.464024,467.95319732119987,1102.8942242999997,536.0813970749998,25.064777712258802,18.338999999999995,21.535500000000003,1462.014583333333,297.3953015873017,23302,42.28125,263.2132561666666,1208.0557,1324.0884999999998,1929.15
2013M4,179.0157146619437,169.75073547346287,177.15042708728677,180.1605132235008,149.364535860028,162.2764440027337,132.8303328385333,183.54571731349952,184.4360489016474,186.2130441871444,1861.0238095238096,912.2300351582121,232.42456875000005,191.6818181818182,94.0285714285714,2294.7195706351235,152.95954545454552,107.58045454545454,1130.7044522727274,7221.161904761904,92.535,1834.4889393939395,2433.048438048438,88,137.39090909090908,99.24671612191297,2024.3690476190477,160.548,304.533750405759,280.2706055451127,11.64,17.71,4.166931818181817,15629.309523809523,98.85196969696972,102.87545454545452,101.66136363636365,92.0190909090909,3928.9410119472745,980.48854404194,756.4612989887029,77.94636363636366,102.5625,553.7272727272727,130.03683999139,7.235124809755863,834.36775,300.732,11.464024,446.36092296068176,1086.747387,517.7897151477273,25.45003079895855,17.66227272727273,20.730454545454545,1439.226041666667,266.31066666666663,21589.64285714286,41.4125,264.0366483333334,1105.2206333333334,1208.5928666666669,1855.6
2013M5,179.46984231548493,170.84478574972798,181.68941338623094,185.1174749737197,150.04522046950896,159.89082819623735,137.03814750700076,176.3975889278197,184.51579962112882,186.9771896678499,1832.5714285714287,907.9990391544558,231.425191847826,179.58695652173913,93.975,2345.727424776923,151.4254545454546,105.76363636363634,1117.6632030434782,7248.714285714285,92.62272727272727,1835.8173913043486,2529.9048322876442,92.35714285714286,124.00952380952383,105.74431882252505,2031.892857142857,168.932,294.780311036083,295.29292276785714,11.41,16.94,4.040340909090909,14948.22619047619,99.34826086956521,103.02695652173917,100.29913043478261,94.7186956521739,3778.8377867198606,1057.01086065571,763.3814613146818,89.16636363636366,104.09615384615384,552.0869565217391,137.80368585278276,7.310136353030453,833.200739130435,321.815,12.786796,476.74463106904534,1082.7790709999997,542.199223125,25.452352277160113,17.426363636363636,20.308636363636367,1466.974547101449,272.3651014492756,20781.619047619046,40.605,277.06322217391306,1085.5375000000001,1158.02851,1831.0119047619048
2013M6,179.1547126983143,169.41733787337097,181.05727973667277,185.34740328353323,141.45545413094507,157.66004814711692,141.04291739602672,169.66279763124442,184.85141477338112,187.68030750320827,1814.5375,911.6022099447513,230.58947312500004,174.25,88.6653422807219,2283.582010224066,138.85500000000008,97.05300000000003,1120.1426860000001,7000.2375,93.07999999999998,1728.5958333333335,2555.8125791807415,101,114.81499999999998,106.78282455330664,2099.6875,174.793,306.012371220579,297.0577819196429,11.32,17.69,3.8254400000000004,14280.275,99.74266666666668,103.10999999999999,100.32849999999999,95.7895,3823.8246722191225,1157.64697355155,763.0436038452277,98.09999999999998,105.54166666666667,546.25,127.46867940960348,6.984911394311148,844.60285,323.465,13.778875,503.56336419074995,1058.5923854,560.1577064999999,25.737474070361333,16.955999999999996,19.609,1470.5705208333343,258.70533333333344,20267.4,39.9375,266.79760085,1084.5500020045881,1117.6654857142858,1839.0125
2013M7,183.51647170366317,168.57695128445178,179.5094816073251,183.40977303261315,143.50616861443822,157.53420485525106,136.58701352790882,172.6646081519624,192.25660942072167,197.72688289934695,1769.608695652174,925.414364640884,222.1194588768116,176.58333333333334,82.7777258880331,2308.525905756748,138.43952380952388,102.4095238095238,1003.3727500000002,6906.641304347826,92.61521739130436,1598.5397681159473,2243.389539092664,99.4,127.19130434782609,107.76024171168932,2047.7282608695652,150.607,298.763750536389,278.928271875,10.98,16.98,3.6229409090909086,13750.315217391304,105.20782608695654,107.71608695652174,103.36217391304348,104.54521739130435,3762.8868574623066,1121.22947260883,729.857477270013,98.44681818181816,106.41071428571429,538.2608695652174,116.25980697452349,7.274588126393286,827.703347826087,318.81,14.991416,528.3378108829999,1000.837354,548.3496174545454,25.26094370004808,17.09636363636363,20.46272727272727,1375.4762681159427,256.1552463768117,19563.82608695652,38.02222222222222,257.3559816666666,998.8267874159308,1025.2811,1837.6195652173913
2013M8,185.64375066126718,166.63405857566832,172.0477718600901,174.88640820766605,145.84452144856084,161.16576703887856,133.99068332975332,180.79465043978865,196.76508000282732,203.13519895666147,1816.235714285714,937.6015599610009,194.7414333333334,176.58333333333334,82.4571428571428,2483.604135022844,135.63000000000008,100.72681818181817,991.2116654545455,7186.25,92.71428571428571,1621.629212121217,2506.1113068730247,95.33333333333333,137.055,109.59289888365683,2173.0833333333335,165.598,304.385877402481,234.8895558035714,10.97,17,3.4235227272727276,14308.261904761905,108.05848484848484,110.96454545454547,106.66454545454548,106.54636363636364,3736.361793089833,1190.80504573596,722.8353239789428,96.12090909090908,106.5,503.8235294117647,116.52575046946865,6.693354575563809,845.046034090909,299.737,15.652802,470.9875597272727,944.2688089999999,498.0483272386364,25.76262053819211,17.244090909090907,21.359545454545454,1152.3906249999995,248.0413333333333,21638.214285714286,34.994162640901756,258.792325,996.2399925766534,1030.6304499999999,1896.392857142857
2013M9,185.03442043796966,162.7021299077681,165.8325992629612,168.12803186271464,144.64362404762883,159.54010078250207,134.4540878588474,177.6600237215726,198.0995851349785,204.5790809437848,1761.304761904762,939.2265193370165,174.81674265873013,175.5952380952381,83.15625,2616.0432058663464,132.78000000000006,93.48300000000002,985.0224219047619,7159.269047619047,90.09285714285713,1525.2697460317472,2291.8622772166304,93.08333333333333,134.18571428571428,110.32887073208187,2084.919047619048,159.258,300.11634772286,207.40651593749993,10.96,17.01,3.6153949999999995,13801.392857142857,108.78,111.62142857142855,108.40476190476193,106.31380952380952,3785.084666937488,1119.71564761905,725.7969772699605,91.72842105263156,106.1875,470,119.66212944159257,5.6186993015061475,865.133,303.412,16.0469373021583,490.19232800044995,934.9683189,503.2371222375,26.38955138300478,17.619,21.580999999999996,1158.375297619049,230.4943492063493,22735.071428571428,34.45328674948238,259.74360421428565,1123.4355538461543,1159.0132333333333,1846.8809523809523
2013M10,182.29531166244493,164.07990955937498,166.8585975288891,169.2696468977062,144.60237213403602,161.27320829745253,136.9104496049968,178.87071617700096,192.9519538092504,198.4718207143699,1814.5826086956522,936.8244054768195,159.2758072463768,178.06521739130434,85.0848214285714,2730.69550264627,128.8282608695653,90.01260869565215,1009.2747447826084,7203.021739130435,89.34782608695656,1520.0918260869578,2338.3344896235517,98.875,132.5727272727273,111.85317606241674,2115.4282608695653,165.9,304.311350472128,201.72630892857143,10.93,16.49,3.6751260869565217,14117.652173913044,105.45782608695653,109.4786956521739,106.394347826087,100.50043478260868,3676.269731586212,997.263360749931,762.6208795088932,87.75545454545454,105.07142857142857,453.2608695652174,114.9631228964629,6.321565986396918,876.955945652174,291.479,16.093726,460.8284321323044,897.6637521739128,472.8275169130435,26.766211761086844,18.81260869565217,22.19391304347827,1187.128170289854,221.71918840579693,23101.58695652174,34.848495589161914,271.9872569912281,1165.2312227351242,1198.72038,1884.8369565217392
2013M11,179.62431235963135,163.7451756406208,165.531333821843,167.95129326609646,143.19286015378492,161.94101033806405,139.8040920857231,177.93076742148992,188.91415820861076,193.29711846565252,1747.9642857142858,922.1257563798999,156.33555317460318,183.3095238095238,88.125,2755.169010741161,122.74842105263164,85.66894736842107,1021.4870709523811,7070.6547619047615,84.64761904761906,1549.365333333334,2392.168636669195,105.25,136.3238095238095,116.41736511450723,2089.559523809524,183.631,297.364119570501,199.13582391917294,10.96,16.71,3.6195947368421053,13684.011904761905,102.58079365079368,108.07619047619048,105.85380952380953,93.81238095238093,3680.048067749979,765.997988095238,810.3006685090876,81.49894736842106,104.6875,448.8095238095238,112.92519475335564,6.406524708415098,878.248035714286,296.694,16.644881,461.65348818454993,897.3134093000001,476.6622412125001,26.736145634836703,17.7485,21.6065,1192.39890873016,235.2575238095237,22826.880952380954,35.59200310559004,259.0970469083333,1149.7717621784798,1189.5949777777778,1866.4166666666667
2013M12,184.21219049275922,166.9487335730108,170.1736941660266,172.37413767344975,149.8615565120892,163.69126059822037,142.31307718139934,179.13297456325,194.3119116830779,198.69401553794657,1739.81,925.4143646408841,156.34847708333334,185.95454545454547,90.3616071428571,2824.5395851050744,126.7371428571429,95.49928571428573,1007.5967895454546,7214.9,87.4875,1557.1121212121216,2207.451003915848,105.25,135.7904761904762,120.83319620505749,2136.7275,172.462,287.348163468191,197.4972083333333,10.99,17.72,4.236599999999999,13924.55,105.49303030303031,110.63363636363637,107.9431818181818,97.90227272727275,3613.346728576414,739.980409090909,795.2748096149824,78.57047619047619,104.25,447.54545454545456,116.05066589599073,7.910988774351072,892.832625,324.876,17.085805,495.0007674077143,872.473115904762,488.66933874999984,27.228254686689052,16.544761904761906,20.74809523809524,1169.1750000000002,245.68533333333338,22762.125,34.59329710144926,243.83598249999997,1146.3745745869508,1198.149675,1974.975
2014M1,180.03435116154014,164.74762215176622,168.65609784769327,170.53711625765644,151.29255057012395,160.79974322894137,139.195551098453,176.404705952858,188.9776179492052,192.5586251246606,1727.4113636363638,928.4170069661301,162.55078623188402,187.45652173913044,87.4392857142857,2819.4244523319394,135.03333333333336,92.9285714285714,951.7648278260867,7291.465909090909,90.96363636363635,1586.170434782609,2431.1788881515463,104.7,128.11904761904762,121.44408192904666,2143.1704545454545,165.983,286.595036518681,198.71574829931973,10.9,17.76,4.704595238095239,14101.25,102.251884057971,107.57043478260867,104.18869565217392,94.99652173913042,3628.5007364650032,753.151838204044,769.3372827754214,78.85227272727272,104.39583333333333,441.04347826086956,105.51651056590684,8.061269857480315,897.7785,299.977,17.085805,473.7471555306191,831.3517038095237,476.1021184999999,27.393557952542086,15.707619047619048,21.578095238095237,1110.1182065217392,248.99918840579718,22063.863636363636,35.21498897290483,228.21407858333325,1116.772088992613,1147.2438375,2036.9318181818182
2014M2,183.18312280145645,166.5728330012435,174.4245288211203,174.9684137284672,169.40396588975597,158.64198045224956,140.20936733574197,171.956074256366,192.90071856761136,197.19983674432987,1695.1650000000002,946.132596685083,163.32559833333337,190.25,81.7392857142857,2992.763170804369,176.27631578947367,101.14315789473682,974.8234460000001,7149.2125,94.05000000000003,1658.390133333331,2323.840680803572,107,121.37000000000003,122.58949266152638,2108.025,189.972,291.835937897418,209.32493937969923,10.83,17.96,5.9842157894736845,14203.55,104.81933333333333,108.81200000000001,104.94200000000004,100.704,3576.196660069783,770.925332910924,811.204668117423,86.352,104.5,447,97.29567907394471,7.791668899245826,902.193,295.571,17.085805,499.3586267069473,873.6560962105264,496.79899748684204,27.504546395153906,16.88526315789474,22.596315789473685,1137.0390624999995,256.9776000000003,22820.675,35.54673913043475,242.76115113684213,1086.8470497464073,1117.205925,2034.525
2014M3,183.06109939313572,169.76928209284114,182.95000412600913,182.94679782009055,182.9796013081036,156.45567884936077,144.64638258516823,164.98567279152473,190.83727362461673,195.72462739104716,1705.3666666666666,966.8508287292818,162.15330039682541,197.76190476190476,78.5785714285714,3041.667164686422,216.0595238095238,111.90428571428572,1014.2595647619048,6650.035714285715,96.94761904761903,1729.2848253968225,2376.9846464768293,111,111.83333333333336,128.25982122098299,2053.0833333333335,179.199,290.923326736203,222.33199017857137,10.69,17.81,4.87902380952381,15678.095238095239,104.04285714285713,107.40571428571427,104.14952380952383,100.57333333333335,3592.2679417306354,808.112138800616,860.5186817351196,113.21333333333334,105.25,434.14285714285717,103.47750243968187,7.434412516247911,905.7355,322.872,17.196036,506.69051639519046,928.5439512380951,522.0011237499999,27.64211088532264,17.888095238095236,23.011904761904756,1152.0852182539677,237.72571428571428,23024.309523809523,34.70285541752931,275.57137605555556,1047.2410570220998,1077.5686875000001,2007.904761904762
2014M4,184.610653009819,171.70020973696256,184.7853494523656,184.808072352156,184.57559597908522,158.4831524226517,143.2646934475865,169.4756247903736,192.16371020487676,197.38558577378544,1810.675,945.5047714716221,163.40493124999995,191.22727272727272,78.0214285714286,3050.6084367119956,226.98523809523812,110.67904761904762,1008.3493395454548,6673.5625,94.2025,1763.8258181818126,2256.202906310329,112.25,114.5809523809524,132.26508950352755,2087.0875,165.518,290.327521210412,222.36011033163265,10.79,17.67,4.634285714285714,17373.6,104.94378787878786,107.87545454545456,104.77727272727272,102.17863636363636,3602.336456753148,846.885863860566,825.3249716570785,120.33454545454542,107.26923076923077,409.94117647058823,99.57876338477078,7.558835737560977,912.4935,308.408,18.077884,533.6341542724762,934.0974939999999,547.1880552499999,27.83288456514048,18.214761904761904,24.65,1125.0989583333326,223.40666666666655,23405.2,32.7445652173913,273.46557425,1056.8721419119358,1088.0174333333334,2027.2125
2014M5,184.26747404565677,168.7208006331058,182.22947608342358,182.47161969768413,179.99426558686173,155.07593771604397,142.0012808902854,164.519916512457,193.3628173267633,198.88398796181852,1751.05,915.9969864389753,173.88522708333338,194.54545454545453,78.9535714285714,3029.996105474557,215.23809523809524,108.35190476190473,948.998573181818,6891.125,92.7125,1820.1561212121217,2217.552749457049,109,100.55999999999999,136.1608743706039,2097.325,177.881,292.495421742146,216.92354740646255,10.64,17.68,4.56407619047619,19401.075,105.73121212121212,109.6759090909091,105.51454545454543,102.00318181818183,3631.6797585421477,834.983970083637,800.2873392835894,110.46857142857144,108.78846153846153,403.59090909090907,94.01847030327221,7.072177675321253,918.0525,317.952,17.63696,542.7780890439999,893.5324860000001,546.0332532499999,28.01014976125893,18.24047619047619,25.15857142857143,1127.2822916666664,219.52133333333347,23271.25,28.539855072463762,287.8516343650793,1065.3773660570207,1096.8493125,2058.975
2014M6,185.15978039164364,164.5744781115391,176.18459552967914,175.95254992501557,178.32659201721287,152.84731350505024,140.38756489019738,161.84713684997226,197.20289635700135,203.82805426591074,1838.952380952381,926.0720862930807,163.3343468253968,200.78571428571428,76.5857142857143,3174.3028227768277,198.91095238095238,104.62619047619046,932.0744719047622,6821.142857142857,90.89761904761906,2000.8764444444455,2212.721479850391,108.125,92.74285714285713,137.62673565548354,2106.940476190476,165.595,291.721548504808,202.55883588435375,10.52,17.51,4.5692,18628.809523809523,108.3725396825397,111.86809523809524,108.00761904761904,105.24190476190476,3756.4173252666756,834.560791638236,758.4719355505844,115.2747619047619,110.88461538461539,414.6666666666667,94.64756046933473,6.19175017802426,921.3225,311.349,17.747191,519.2726126336189,871.5702715238095,528.00259475,28.109523425049815,18.241904761904763,25.959999999999997,1112.0574404761908,223.69599999999997,22762,28.225457211870246,261.58778634126986,1053.8216999999997,1073.1732125,2128.095238095238
2014M7,181.2780856874739,165.00904749325593,173.33404147415553,172.58460393041588,180.2520461855304,156.60012523640594,139.76986214305686,168.75682272451914,190.79603742564996,197.94435299421605,1948.304347826087,930.819120826327,141.68277989130428,227.5,73.6607142857143,3196.033245225321,198.5909090909091,107.22954545454546,880.6037395652177,7113.380434782609,83.83695652173913,2048.973913043478,2145.5038157577264,108,95.97391304347825,134.88356785680836,2193.2391304347825,178.289,292.696726230613,182.22562187499997,9.4,17.43,4.009463636363638,19117.652173913044,105.22463768115944,106.98260869565215,105.70521739130434,102.98608695652173,4014.9612672107787,783.038815910553,752.885193673306,128.6677272727273,112.60416666666667,428,91.5742230571997,6.390877232574231,930.5875,316.319,17.63696,451.020693498409,813.8555150000001,463.2336714886362,28.387694100653096,18.73045454545455,26.148636363636363,1061.8238224637682,232.3939710144927,22424.010869565216,28.400204788909896,238.53320333333332,1056.0630468798156,1078.1497749999999,2310.6195652173915
2014M8,175.21309010023452,162.01156753604977,168.8564656194134,167.03165592565088,185.70115423191464,155.09766273670408,136.94508689972295,168.20948231173014,182.93643877864685,188.33599488130918,2030.4924999999998,961.5890555117073,129.63078115079364,258.85714285714283,73.8642857142857,3270.261551409335,214.5,105.06904761904764,848.7666580952381,7001.8375,73.995,2000.0918730158737,1986.802110624653,109.9,92.63333333333335,132.14040005813317,2236.8375,157.704,289.171287274557,176.42584030612247,10.38,16.23,3.8850714285714285,18600.2,100.05253968253967,101.92238095238096,101.85380952380952,96.38142857142857,4142.292072355701,768.174673015811,677.8621610653698,109.19761904761903,112.78846153846153,440.3809523809524,83.91252827935794,5.9333673651581815,910.3135,312.509,17.63696,447.82184333971406,745.8439423809524,432.98513625000004,27.77339497660973,17.71761904761905,26.57428571428571,992.5459325396829,235.7771428571428,22231.05,30.829321946169777,229.10288561111113,1031.3100142857143,1069.7510125,2326.9875
2014M9,168.43496629022474,155.8991452319384,160.78308785029415,158.2861116061263,183.8324981255633,150.96596523458408,136.42196923965173,161.47126503875594,175.76885649361648,180.4405555699648,1990.4318181818182,925.4143646408841,127.20406874999999,272.29545454545456,70.65,3221.2597690021676,212.00523809523813,105.56761904761905,819.5739481818183,6872.215909090909,73.38181818181819,1871.814454545456,2008.0513310591416,114.625,82.26818181818182,131.30710961818085,2117.2386363636365,166.243,277.551594489238,163.05939421768704,10.4,15.7,3.916985714285714,18034.795454545456,95.89121212121212,97.33636363636364,96.98818181818183,93.3490909090909,4209.04815131796,771.031127522274,656.9830816544649,100.53190476190474,113.51923076923077,436.5,74.58923038478699,5.490937472296586,889.004,296.175,15.873264,409.10447085133325,711.7353215238095,368.84988275,27.099237706876163,16.544285714285714,26.691428571428577,983.0458333333337,232.9546666666669,21090.522727272728,34.371829710144915,211.15797869047623,987.6760285714284,1056.5014999999999,2294.590909090909
2014M10,157.53043305212753,153.8199467214413,159.465225764323,156.39743567437426,187.78377808807485,148.11775490019423,136.02140604010157,156.85509031718718,159.7011962772815,162.0319455576769,1946.1891304347826,922.4117223156376,117.55976394927534,266.9347826086956,68.2607142857143,3100.823089425171,227.05956521739122,109.38521739130434,837.2679986956524,6737.478260869565,70.34347826086956,1985.4188985507242,1833.7818985279946,114.4,80.09130434782608,130.6684563612831,2034.2608695652175,193.352,275.649852082552,163.30651071428568,10.4,15.23,3.771926086956521,15812.369565217392,86.12855072463769,87.2695652173913,86.71608695652174,84.39999999999999,4025.374107193784,732.151607850974,673.0865557083563,101.89999999999999,113.89285714285714,432.69565217391306,73.48853122727986,5.37232822181343,875.7605,297.673,16.093726,378.82126332617395,721.3804199130435,354.4409130652174,26.714512981416707,16.475652173913048,26.608260869565218,1044.725,256.1947826086956,19830.41304347826,35.75173282923753,212.78097611594202,958.9308125,1044.0121,2276.8260869565215
2014M11,148.4066876451032,153.67153564214775,159.96369802787467,158.03899956939713,177.73045272938364,147.31593893535774,134.71035241273722,156.4211027207231,145.32656892225748,144.72454545456537,2055.555,904.696132596685,121.55264229166667,261.5,67.0178571428571,2909.089734945758,212.92611111111114,106.80555555555559,826.5304750000001,6712.85,67.52499999999999,2204.0763333333334,1991.4493318653447,114.5,73.12499999999999,130.6684563612831,2030.1825000000001,167.315,256.13167017909,178.66800898109244,10.16,16.41,4.100277777777778,15807.05,76.958,78.438,76.73450000000001,75.70150000000002,4281.9490911217745,717.86933531866,662.4029702375616,86.15947368421051,113.925,419,74.20099609002914,5.753473919120461,859.901,302.74,13.558413,423.25273320915784,721.3980770526314,379.344859618421,26.24863609652054,15.878947368421052,24.600526315789477,1068.891770833334,243.33759999999992,20033.475,40.59737318840579,215.94967360185186,968.430925,1041.970342857143,2253.225
2014M12,130.87080692082887,150.7511026169091,159.77200702800377,158.19066626894647,174.369251205096,141.63925412147353,131.87066336460148,148.69522241250996,119.24014426474088,113.88210840603496,1909.459523809524,908.5995676195051,126.78561938405801,239.58695652173913,66.9,2946.941820417563,200.59000000000003,103.51066666666667,809.4062147826088,6446.452380952381,68.3047619047619,2388.5672463768065,1995.1042923503862,109.10714285714286,68.80000000000001,129.26341919610798,1938.107142857143,183.967,249.394186352648,178.6707658588435,10.45,16.58,3.432828571428572,15962.047619047618,60.55144927536231,62.16304347826087,60.39173913043478,59.0995652173913,4480.052741497016,769.232619129316,624.5354962116252,82.81454545454544,113.77272727272727,410.7391304347826,72.715066954437,6.151530342995645,852.162,305.748,13.22772,418.0866378591818,705.5585679999999,378.781617375,26.016500273667724,14.992272727272727,24.80636363636363,1049.0323369565203,243.30597101449277,19829.714285714286,36.94825141776935,232.970822173913,935.6177599999999,1002.1296428571429,2175.7619047619046
